employee,device,credential,event_time,shift_date,event_source,location,confidence,notes
,"#3 - F MAIN ENTRY",0110668804,"2026-01-06 11:50:00",2026-01-06,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-06 12:11:00",2026-01-06,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-06 12:19:00",2026-01-06,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-01-06 14:31:00",2026-01-06,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-06 14:34:00",2026-01-06,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-06 14:52:00",2026-01-06,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-06 17:03:00",2026-01-06,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-07 00:18:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-01-07 06:29:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-06 07:40:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676330,"2026-01-06 07:40:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-06 07:43:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-01-06 08:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299993868,"2026-01-06 11:07:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-06 11:08:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-06 11:09:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-06 11:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-06 11:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-06 11:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299994904,"2026-01-06 11:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-06 11:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676330,"2026-01-06 11:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-06 11:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0253516319,"2026-01-06 11:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-06 11:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656689,"2026-01-06 11:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-06 11:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110661370,"2026-01-06 11:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-06 11:16:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-06 11:17:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-06 11:33:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-06 11:37:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656689,"2026-01-06 11:39:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-06 11:39:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-06 11:39:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-06 11:40:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-06 11:40:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676330,"2026-01-06 11:40:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-06 11:41:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110661370,"2026-01-06 11:41:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-06 11:41:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0253516319,"2026-01-06 11:41:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-06 11:42:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-06 11:42:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-06 11:42:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-06 11:42:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299993868,"2026-01-06 11:42:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299994904,"2026-01-06 11:44:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-06 12:07:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-06 12:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645968,"2026-01-06 12:30:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0812721867,"2026-01-06 14:19:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110663542,"2026-01-06 14:26:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-01-06 14:43:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0857396216,"2026-01-06 14:49:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-06 15:03:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-06 15:03:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299994904,"2026-01-06 15:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0253516319,"2026-01-06 15:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656689,"2026-01-06 15:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299993868,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110661370,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676330,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-06 15:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-06 15:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-06 15:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-06 15:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-06 15:13:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-01-06 15:38:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299985816,"2026-01-06 16:00:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-01-06 16:00:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0253515090,"2026-01-06 16:01:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645967,"2026-01-06 16:03:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172657465,"2026-01-06 16:04:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-06 16:05:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-06 16:16:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-06 16:25:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-01-06 16:53:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645963,"2026-01-06 17:14:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-06 20:07:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-01-06 20:09:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172657465,"2026-01-06 20:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299985816,"2026-01-06 20:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645963,"2026-01-06 20:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-06 20:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0253515090,"2026-01-06 20:10:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-01-06 20:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-06 20:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-06 20:11:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-06 20:12:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-06 20:32:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-01-06 20:34:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-06 20:35:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-06 20:37:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-06 20:39:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172657465,"2026-01-06 20:41:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645963,"2026-01-06 20:41:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-01-06 20:41:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0253515090,"2026-01-06 20:42:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-06 20:42:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0299985816,"2026-01-06 20:45:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0253515090,"2026-01-06 22:02:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0812721867,"2026-01-06 23:16:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0110663542,"2026-01-06 23:16:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172645963,"2026-01-06 23:18:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0172648530,"2026-01-06 23:40:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0857396216,"2026-01-06 23:43:00",2026-01-06,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-07 00:04:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-07 00:16:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0172645850,"2026-01-07 01:24:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0299985816,"2026-01-07 01:26:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0172657465,"2026-01-07 01:26:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0555482073,"2026-01-07 02:41:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-01-07 02:59:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-01-07 02:59:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-07 02:59:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-07 02:59:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-07 05:44:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-07 05:58:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-07 06:03:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-07 06:03:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0253516319,"2026-01-07 06:08:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-07 06:08:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-07 06:09:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110661370,"2026-01-07 06:10:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-07 06:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-07 06:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0299989101,"2026-01-07 06:14:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-07 06:14:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-07 06:16:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676335,"2026-01-07 06:22:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0172645847,"2026-01-07 06:38:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656708,"2026-01-07 06:43:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-01-07 06:43:00",2026-01-07,device,,,
,"#6 - H DIE",0110657651,"2026-01-06 07:18:00",2026-01-06,device,,,
,"#6 - H DIE",0110656691,"2026-01-06 10:56:00",2026-01-06,device,,,
,"#6 - H DIE",0110657886,"2026-01-06 10:56:00",2026-01-06,device,,,
,"#6 - H DIE",0110657886,"2026-01-06 11:24:00",2026-01-06,device,,,
,"#6 - H DIE",0110656691,"2026-01-06 11:29:00",2026-01-06,device,,,
,"#6 - H DIE",0110657651,"2026-01-06 11:32:00",2026-01-06,device,,,
,"#6 - H DIE",0110661776,"2026-01-06 14:31:00",2026-01-06,device,,,
,"#6 - H DIE",0608478978,"2026-01-06 15:07:00",2026-01-06,device,,,
,"#6 - H DIE",0110656691,"2026-01-06 15:27:00",2026-01-06,device,,,
,"#6 - H DIE",0110657886,"2026-01-06 15:48:00",2026-01-06,device,,,
,"#6 - H DIE",0110657651,"2026-01-06 17:00:00",2026-01-06,device,,,
,"#6 - H DIE",0110661776,"2026-01-07 01:21:00",2026-01-07,device,,,
,"#6 - H DIE",0110657886,"2026-01-07 05:56:00",2026-01-07,device,,,
,"#6 - H DIE",0110656691,"2026-01-07 06:20:00",2026-01-07,device,,,
,"#6 - H DIE",0608478978,"2026-01-07 06:30:00",2026-01-07,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-01-06 10:53:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0953160884,"2026-01-06 10:53:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-01-06 10:55:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0953160884,"2026-01-06 11:27:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-01-06 11:28:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-01-06 11:29:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0953160884,"2026-01-06 16:54:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-01-06 16:55:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-01-06 16:56:00",2026-01-06,device,,,
,"#7 - H  SOUTHPRESS",0110656721,"2026-01-07 05:55:00",2026-01-07,device,,,
,"#7 - H  SOUTHPRESS",0953160884,"2026-01-07 05:56:00",2026-01-07,device,,,
,"#7 - H  SOUTHPRESS",0110663558,"2026-01-07 05:59:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-07 10:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-07 10:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-07 10:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-07 10:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-07 10:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-01-07 10:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-01-07 10:58:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-07 10:58:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662983,"2026-01-07 10:59:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-07 10:59:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-07 10:59:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-07 10:59:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110657894,"2026-01-07 11:00:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-07 11:27:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-07 11:27:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-07 11:27:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-01-07 11:28:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-07 11:28:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-07 11:28:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-07 11:28:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-01-07 11:29:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-07 11:29:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110657894,"2026-01-07 11:30:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-07 11:30:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-07 11:30:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662983,"2026-01-07 11:30:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110676497,"2026-01-07 15:56:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-07 15:56:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-01-07 15:56:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-07 15:56:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0555490871,"2026-01-07 15:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-07 15:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-07 15:58:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-07 15:58:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110187001,"2026-01-07 15:58:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662983,"2026-01-07 15:58:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-07 15:58:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-07 15:59:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-07 15:59:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-07 16:00:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-07 16:02:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-07 16:02:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110662956,"2026-01-07 16:04:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110657894,"2026-01-07 16:05:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110676497,"2026-01-07 19:56:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-07 19:56:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-01-07 19:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0555490871,"2026-01-07 19:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-07 19:57:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0110676497,"2026-01-07 20:28:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-01-07 20:28:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0555490871,"2026-01-07 20:28:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-07 20:29:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-07 20:29:00",2026-01-07,device,,,
,"#1 - H FULFILLMENT",0555490871,"2026-01-08 01:30:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0795648116,"2026-01-08 01:30:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0953153513,"2026-01-08 01:30:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0795641386,"2026-01-08 01:34:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0110676497,"2026-01-08 01:34:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0110678889,"2026-01-08 06:12:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0110657873,"2026-01-08 06:27:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0361162048,"2026-01-08 06:27:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0361572962,"2026-01-08 06:27:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0110678888,"2026-01-08 06:27:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0360154196,"2026-01-08 06:28:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0548834526,"2026-01-08 06:28:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0812724624,"2026-01-08 06:28:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0110678891,"2026-01-08 06:28:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0110662942,"2026-01-08 06:28:00",2026-01-08,device,,,
,"#1 - H FULFILLMENT",0110657894,"2026-01-08 06:31:00",2026-01-08,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-07 16:21:00",2026-01-07,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-07 16:30:00",2026-01-07,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-07 20:02:00",2026-01-07,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-07 20:24:00",2026-01-07,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-07 21:01:00",2026-01-07,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-07 21:23:00",2026-01-07,device,,,
,"#2 - H FINISHING",0608489578,"2026-01-08 02:59:00",2026-01-08,device,,,
,"#2 - H FINISHING",0110656696,"2026-01-08 03:03:00",2026-01-08,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-07 07:09:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-07 07:15:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-07 08:23:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-07 11:49:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-07 12:43:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0548835166,"2026-01-07 13:01:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-07 15:29:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0110668804,"2026-01-07 16:44:00",2026-01-07,device,,,
,"#3 - F MAIN ENTRY",0795656704,"2026-01-08 01:06:00",2026-01-08,device,,,
,"#3 - F MAIN ENTRY",0618195350,"2026-01-08 05:47:00",2026-01-08,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-07 07:42:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0857392519,"2026-01-07 08:05:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-07 08:12:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0857397893,"2026-01-07 09:18:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-07 11:07:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0299989101,"2026-01-07 11:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0172645847,"2026-01-07 11:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676335,"2026-01-07 11:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656708,"2026-01-07 11:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-07 11:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-07 11:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-07 11:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110661370,"2026-01-07 11:12:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0253516319,"2026-01-07 11:12:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-07 11:12:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-07 11:12:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-07 11:12:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-01-07 11:13:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-07 11:13:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-07 11:13:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-07 11:14:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-07 11:33:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656697,"2026-01-07 11:35:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0299989101,"2026-01-07 11:38:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-07 11:39:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110678895,"2026-01-07 11:39:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676331,"2026-01-07 11:40:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0172645847,"2026-01-07 11:40:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656708,"2026-01-07 11:40:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656705,"2026-01-07 11:41:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110661370,"2026-01-07 11:41:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953151488,"2026-01-07 11:41:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656709,"2026-01-07 11:41:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676337,"2026-01-07 11:41:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0253516319,"2026-01-07 11:41:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110668803,"2026-01-07 11:42:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676335,"2026-01-07 11:42:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656694,"2026-01-07 11:43:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953144462,"2026-01-07 12:03:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110676325,"2026-01-07 12:19:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0812721867,"2026-01-07 14:19:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0857396216,"2026-01-07 14:51:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0906298727,"2026-01-07 14:56:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953148922,"2026-01-07 14:56:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0299985816,"2026-01-07 16:03:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0110656690,"2026-01-07 16:08:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0953150463,"2026-01-07 16:08:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0906354095,"2026-01-07 16:11:00",2026-01-07,device,,,
,"#5 - H PRESSROOM",0299990301,"2026-01-07 16:30:00",2026-01-07,device,,,
